police_id,time_period,division,complaints,race,gender,age,experience
403624,10,3,1,4,0,41,4023
404012,2,0,2,4,1,34,3197
404012,3,0,0,4,1,34,3327
404012,4,0,1,4,1,35,3384
405387,1,5,0,4,1,32,3144
405387,2,5,0,4,1,32,3144
405387,3,5,0,4,1,32,3144
405387,4,5,0,4,1,32,3395
405387,5,5,0,4,1,33,3673
405387,6,5,0,4,1,33,3673
405387,7,5,0,4,1,33,3673
405387,8,5,0,4,1,35,4208
405387,12,1,0,4,1,37,4936
405387,13,1,0,4,1,37,4986
405387,14,1,0,4,1,37,5182
405387,15,1,0,4,1,37,5182
405387,16,1,0,4,1,38,5556
405391,2,5,0,4,1,34,3152
405391,3,5,0,4,1,34,3169
405391,4,5,0,4,1,35,3339
405391,5,5,1,4,1,35,3339
405391,6,5,0,4,1,35,3339
405391,7,5,1,4,1,36,3962
405391,9,1,0,4,1,37,4307
405391,10,1,0,4,1,37,4307
405391,11,1,0,4,1,38,4622
405391,12,1,0,4,1,39,4877
405391,13,1,1,4,1,39,4986
405391,14,1,1,4,1,40,5244
405391,15,1,0,4,1,40,5346
405391,16,1,0,4,1,41,5531
405397,2,4,1,4,1,33,3152
405397,3,4,0,4,1,33,3165
405397,5,5,0,4,1,34,3517
405397,6,5,0,4,1,34,3517
405397,7,5,1,4,1,34,3517
405397,8,5,0,4,1,35,4070
405397,9,5,0,4,1,35,4070
405397,10,5,0,4,1,35,4070
405397,12,7,0,4,1,37,4851
405397,13,7,0,4,1,38,4986
405397,14,7,0,4,1,38,5168
405397,15,7,0,4,1,39,5451
405397,16,7,1,4,1,40,5666
405397,17,7,0,4,1,40,5666
405398,7,1,0,1,0,32,4003
405398,8,1,3,1,0,33,4221
405398,9,1,1,1,0,34,4401
405398,10,1,0,1,0,34,4460
405398,11,1,3,1,0,34,4622
405398,12,1,0,1,0,35,4832
405398,13,1,1,1,0,35,4986
405398,14,1,0,1,0,36,5192
405398,15,1,0,1,0,36,5192
405398,16,1,0,1,0,37,5608
405400,2,2,0,4,1,32,3152
405400,3,2,0,4,1,32,3308
405400,4,2,0,4,1,33,3499
405400,5,2,2,4,1,33,3685
405400,7,4,0,4,1,34,4039
405400,8,4,0,4,1,34,4070
405400,9,4,1,4,1,35,4248
405400,10,4,1,4,1,35,4495
405400,11,4,0,4,1,36,4654
405400,12,4,0,4,1,36,4893
405400,13,4,1,4,1,37,4999
405400,14,4,0,4,1,37,5168
405400,15,4,0,4,1,38,5370
405400,16,4,0,4,1,38,5531
405400,17,4,0,4,1,39,5726
405402,1,0,0,4,1,31,3100
405402,2,0,2,4,1,31,3100
405402,3,0,0,4,1,31,3290
405402,4,0,1,4,1,32,3339
405402,5,0,0,4,1,33,3673
405402,11,1,1,4,1,35,4710
405402,12,1,0,4,1,35,4710
405402,13,1,2,4,1,36,5075
405402,14,1,0,4,1,37,5168
405406,1,1,0,4,1,31,3100
405406,2,1,0,4,1,31,3100
405406,3,1,0,4,1,31,3100
405406,4,1,0,4,1,32,3339
405406,5,1,0,4,1,32,3339
405406,7,4,0,4,1,33,3876
405406,8,4,0,4,1,34,4070
405407,1,5,0,4,1,35,3100
405407,2,5,0,4,1,35,3100
405407,3,5,0,4,1,36,3287
405407,4,5,0,4,1,36,3339
405407,5,5,0,4,1,37,3673
405407,6,5,1,4,1,37,3673
405407,7,5,0,4,1,38,4020
405407,9,2,1,4,1,39,4406
405407,10,2,0,4,1,39,4557
405407,11,2,0,4,1,40,4709
405407,12,2,0,4,1,40,4840
405407,13,2,0,4,1,41,5101
405407,14,2,0,4,1,41,5168
405410,1,4,0,4,1,33,3100
405410,2,4,0,4,1,33,3100
405410,3,4,2,4,1,33,3100
405410,4,4,4,4,1,35,3505
405410,5,4,2,4,1,35,3668
405410,7,5,3,4,1,36,3891
405410,8,5,1,4,1,36,4070
405410,9,5,8,4,1,37,4248
405410,10,5,0,4,1,37,4579
405410,11,5,4,4,1,38,4742
405410,12,5,1,4,1,38,4840
405410,13,5,2,4,1,39,4986
405410,14,5,0,4,1,39,5168
405411,1,3,0,4,1,38,3100
405411,2,3,0,4,1,38,3100
405411,3,3,3,4,1,38,3169
405411,4,3,4,4,1,39,3339
405411,5,3,1,4,1,39,3339
405411,6,3,0,4,1,40,3818
405411,7,3,0,4,1,41,4009
405411,8,3,3,4,1,41,4070
405411,9,3,1,4,1,41,4248
405411,11,6,1,4,1,42,4626
405411,12,6,0,4,1,43,4802
405411,13,6,0,4,1,43,4986
405411,14,6,0,4,1,44,5168
405411,15,6,0,4,1,44,5168
405411,16,6,0,4,1,45,5531
405412,2,4,0,4,1,35,3152
405412,3,4,0,4,1,35,3309
405412,4,4,0,4,1,35,3393
405412,5,4,0,4,1,36,3534
405412,6,4,0,4,1,36,3785
405412,7,4,0,4,1,37,4020
405412,8,4,0,4,1,37,4070
405412,9,4,0,4,1,38,4352
405412,11,6,2,4,1,39,4622
405412,12,6,0,4,1,39,4919
405418,2,2,0,4,0,32,3152
405418,3,2,1,4,0,32,3152
405418,4,2,2,4,0,32,3339
405418,5,2,2,4,0,33,3517
405418,6,2,2,4,0,33,3517
405418,7,2,0,4,0,33,3517
405418,8,2,1,4,0,34,4070
405418,9,2,0,4,0,34,4070
405418,10,2,2,4,0,34,4070
405418,11,2,1,4,0,36,4622
405420,1,1,0,4,1,33,3100
405420,2,1,0,4,1,33,3100
405420,3,1,0,4,1,33,3100
405420,4,1,1,4,1,33,3339
405420,5,1,0,4,1,34,3519
405420,6,1,0,4,1,34,3519
405420,7,1,0,4,1,35,4040
405420,8,1,1,4,1,35,4072
405423,1,5,0,4,1,33,3100
405423,2,5,1,4,1,33,3100
405423,3,5,0,4,1,34,3207
405423,4,5,0,4,1,34,3477
405423,5,5,0,4,1,34,3477
405424,2,5,0,4,0,37,3152
405424,3,5,0,4,0,37,3152
405424,4,5,0,4,0,38,3339
405424,5,5,0,4,0,38,3517
405424,6,5,1,4,0,38,3517
405424,7,5,0,4,0,38,3517
405424,8,5,0,4,0,40,4215
405424,9,5,0,4,0,40,4263
405424,10,5,0,4,0,41,4518
405424,11,5,0,4,0,41,4622
405424,12,5,0,4,0,42,4889
405424,13,5,0,4,0,42,4986
405424,14,5,0,4,0,43,5254
405424,15,5,4,4,0,43,5322
405424,16,5,0,4,0,44,5531
405424,17,5,0,4,0,44,5531
405425,1,0,0,4,1,39,3100
405425,2,0,0,4,1,39,3100
405425,3,0,0,4,1,39,3206
405425,4,0,0,4,1,40,3339
405425,5,0,0,4,1,40,3575
405425,7,2,0,4,1,42,3957
405425,8,2,0,4,1,42,4070
405425,9,2,0,4,1,42,4070
405425,10,2,0,4,1,42,4070
405425,11,2,0,4,1,43,4622
405425,12,2,0,4,1,44,4863
405425,13,2,0,4,1,44,4986
405425,14,2,0,4,1,45,5168
405425,15,2,0,4,1,45,5168
405425,16,2,0,4,1,46,5531
405427,17,5,0,4,1,41,5745
405429,1,5,0,4,1,32,3100
405429,2,5,0,4,1,32,3100
405429,3,5,0,4,1,32,3100
405429,4,5,0,4,1,33,3395
405429,5,5,0,4,1,33,3395
405429,6,5,1,4,1,33,3395
405429,7,5,0,4,1,34,3890
405429,8,5,1,4,1,34,4070
405429,9,5,0,4,1,34,4070
405429,10,5,2,4,1,34,4070
405429,11,5,4,4,1,36,4706
405431,1,3,0,4,1,41,3113
405431,2,3,1,4,1,41,3113
405431,3,3,0,4,1,41,3164
405431,4,3,0,4,1,41,3348
405431,5,3,1,4,1,41,3348
405431,6,3,0,4,1,41,3348
405431,7,3,0,4,1,43,3891
405434,1,0,0,4,1,31,3100
405434,2,0,0,4,1,31,3100
405434,3,0,1,4,1,32,3247
405434,4,0,1,4,1,32,3461
405434,5,0,3,4,1,33,3673
405434,6,0,1,4,1,33,3673
405434,7,0,2,4,1,33,3673
405434,8,0,3,4,1,34,4070
405434,9,0,0,4,1,34,4070
405437,2,0,0,4,1,42,3153
405437,3,0,0,4,1,42,3153
405437,4,0,0,4,1,42,3407
405437,5,0,4,4,1,42,3407
405438,2,3,0,4,1,42,3152
405438,3,3,0,4,1,42,3324
405438,4,3,0,4,1,43,3458
405438,5,3,0,4,1,43,3669
405438,6,3,0,4,1,44,3754
405438,7,3,0,4,1,44,3952
405438,8,3,0,4,1,45,4070
405438,9,3,0,4,1,45,4403
405438,10,3,0,4,1,46,4521
405439,1,3,0,4,1,37,3136
405439,2,3,0,4,1,37,3136
405439,3,3,0,4,1,38,3313
405439,4,3,2,4,1,38,3373
405439,5,3,0,4,1,38,3373
405439,6,3,0,4,1,38,3373
405439,7,3,1,4,1,38,3373
405439,8,3,0,4,1,40,4157
405439,9,3,0,4,1,40,4157
405439,10,3,2,4,1,41,4469
405441,1,1,0,4,1,40,3113
405441,2,1,0,4,1,40,3113
405441,3,1,1,4,1,41,3309
405441,4,1,0,4,1,41,3445
405441,6,2,1,4,1,42,3841
405441,7,2,0,4,1,42,3841
405441,8,2,0,4,1,43,4070
405441,9,2,0,4,1,43,4070
405441,10,2,0,4,1,44,4549
405441,11,2,0,4,1,44,4622
405441,12,2,1,4,1,45,4886
405441,13,2,0,4,1,46,5063
405441,15,6,0,4,1,46,5349
405441,16,6,0,4,1,47,5531
405441,17,6,0,4,1,47,5719
405442,1,5,0,3,1,38,3100
405442,2,5,0,3,1,38,3100
405442,3,5,0,3,1,38,3218
405442,4,5,0,3,1,39,3339
405442,5,5,0,3,1,39,3517
405442,6,5,1,3,1,40,3812
405442,7,5,0,3,1,40,4003
405442,8,5,0,3,1,41,4070
405442,9,5,1,3,1,41,4070
405442,10,5,0,3,1,41,4070
405442,11,5,0,3,1,42,4622
405442,12,5,1,3,1,43,4808
405442,13,5,1,3,1,43,4986
405442,14,5,0,3,1,44,5168
405442,15,5,1,3,1,44,5168
405442,16,5,0,3,1,45,5545
405447,1,0,0,4,1,45,3100
405447,2,0,0,4,1,45,3100
405447,3,0,0,4,1,45,3100
405447,4,0,2,4,1,46,3339
405447,5,0,1,4,1,46,3339
405447,6,0,2,4,1,47,3720
405447,7,0,0,4,1,48,4024
405447,8,0,2,4,1,48,4070
405447,9,0,0,4,1,48,4070
405447,10,0,0,4,1,48,4070
405447,12,7,0,4,1,50,4851
405447,13,7,0,4,1,50,4986
405447,14,7,0,4,1,51,5168
405447,15,7,0,4,1,51,5168
405447,16,7,0,4,1,52,5531
405447,17,7,0,4,1,52,5531
405448,1,1,0,4,1,36,3100
405448,2,1,0,4,1,36,3100
405448,3,1,0,4,1,36,3311
405448,4,1,0,4,1,36,3339
405448,5,1,0,4,1,36,3339
405448,14,0,1,4,1,41,5197
405448,15,0,0,4,1,41,5197
405448,16,0,0,4,1,42,5556
405449,1,5,0,4,1,31,3100
405449,2,5,0,4,1,31,3100
405449,3,5,0,4,1,31,3100
405449,4,5,0,4,1,31,3339
405449,5,5,0,4,1,31,3339
405449,6,5,1,4,1,31,3339
405449,7,5,0,4,1,33,3992
405449,8,5,0,4,1,33,4079
405449,9,5,0,4,1,33,4079
405449,10,5,0,4,1,33,4079
405449,11,5,0,4,1,35,4622
405449,12,5,0,4,1,35,4808
405449,13,5,0,4,1,36,4986
405449,14,5,0,4,1,36,5168
405449,15,5,0,4,1,36,5168
405449,16,5,0,4,1,37,5531
405455,2,3,0,4,1,31,3152
405455,3,3,3,4,1,32,3285
405455,4,3,3,4,1,32,3339
405455,5,3,0,4,1,33,3613
405458,1,2,0,4,1,33,3100
405458,2,2,0,4,1,33,3100
405458,3,2,0,4,1,33,3100
405458,4,2,0,4,1,34,3339
405458,5,2,0,4,1,34,3339
405461,1,3,0,4,1,33,3100
405461,2,3,2,4,1,33,3100
405461,3,3,0,4,1,34,3274
405461,4,3,2,4,1,35,3499
405461,5,3,1,4,1,35,3499
405463,1,0,0,4,1,31,3100
405463,2,0,0,4,1,31,3100
405463,3,0,2,4,1,31,3154
405463,4,0,1,4,1,32,3339
405463,5,0,2,4,1,32,3533
405463,6,0,1,4,1,32,3533
405463,7,0,1,4,1,33,3944
405463,8,0,0,4,1,34,4070
405463,9,0,2,4,1,34,4281
405463,10,0,0,4,1,35,4582
405463,11,0,3,4,1,35,4622
405463,12,0,0,4,1,36,4883
405463,13,0,0,4,1,36,4986
405463,14,0,0,4,1,37,5168
405463,15,0,0,4,1,37,5168
405463,16,0,1,4,1,38,5633
405464,1,0,0,4,1,41,3100
405464,2,0,0,4,1,41,3100
405464,3,0,0,4,1,41,3100
405464,4,0,0,4,1,42,3339
405464,5,0,0,4,1,42,3339
405464,6,0,0,4,1,42,3339
405464,7,0,0,4,1,42,3339
405464,8,0,0,4,1,44,4070
405464,9,0,0,4,1,44,4070
405464,10,0,0,4,1,44,4070
405464,11,0,0,4,1,45,4622
405464,12,0,0,4,1,46,4803
405464,13,0,0,4,1,46,5057
405464,14,0,0,4,1,47,5168
405464,15,0,0,4,1,47,5168
406878,15,6,3,4,1,31,362
406878,16,6,2,4,1,31,542
406878,17,6,0,4,1,32,718
410799,11,5,0,4,1,24,423
410799,12,5,1,4,1,24,423
410799,13,5,1,4,1,25,738
410799,14,5,1,4,1,25,920
410799,15,5,1,4,1,26,1198
411187,1,3,0,1,0,36,2462
411187,2,3,0,1,0,36,2462
411187,3,3,0,1,0,36,2574
411187,4,3,0,1,0,37,2685
411187,5,3,0,1,0,37,2685
411187,6,3,0,1,0,38,3113
411187,7,3,1,1,0,39,3387
411187,8,3,0,1,0,39,3503
411187,9,3,0,1,0,39,3503
411187,10,3,0,1,0,39,3503
411187,11,3,1,1,0,40,3995
411187,12,3,0,1,0,41,4251
411187,13,3,0,1,0,41,4358
411187,14,3,0,1,0,42,4541
411187,15,3,0,1,0,42,4722
411187,16,3,2,1,0,43,4904
411187,17,3,0,1,0,43,4904
411429,2,3,4,4,0,31,2983
411429,3,3,7,4,0,31,3058
411429,4,3,1,4,0,32,3330
411429,5,3,1,4,0,32,3462
411429,6,3,1,4,0,32,3462
411429,7,3,3,4,0,32,3462
411429,8,3,2,4,0,33,4023
411429,9,3,0,4,0,33,4023
411429,10,3,0,4,0,33,4023
411429,11,3,2,4,0,35,4524
411429,12,3,2,4,0,35,4657
412203,7,1,1,4,1,26,342
412203,8,1,0,4,1,26,392
412203,9,1,1,4,1,27,610
412203,10,1,1,4,1,27,860
412203,11,1,2,4,1,28,985
412203,12,1,1,4,1,28,1249
412203,13,1,2,4,1,28,1288
412203,14,1,0,4,1,29,1559
412203,15,1,1,4,1,30,1743
412203,16,1,0,4,1,30,1870
412355,2,0,2,4,1,26,457
412355,3,0,3,4,1,26,469
412355,4,0,1,4,1,27,771
412355,5,0,1,4,1,27,828
412355,7,4,1,4,1,28,1316
412355,8,4,4,4,1,28,1375
412355,9,4,5,4,1,29,1711
412355,10,4,1,4,1,30,1870
414422,1,1,0,4,1,31,2674
414422,2,1,0,4,1,31,2674
414422,3,1,0,4,1,31,2674
414422,4,1,0,4,1,32,2913
414422,5,1,0,4,1,32,2913
414422,7,2,0,4,1,34,3619
414422,8,2,0,4,1,34,3644
414422,9,2,0,4,1,34,3905
414422,11,1,0,4,1,35,4202
414422,12,1,0,4,1,36,4491
414422,13,1,0,4,1,36,4560
414422,14,1,0,4,1,37,4742
414422,15,1,0,4,1,37,5038
414422,16,1,0,4,1,38,5105
414422,17,1,0,4,1,38,5294
414430,2,5,0,4,1,31,2726
414430,3,5,0,4,1,31,2726
414430,4,5,0,4,1,32,2913
414430,5,5,0,4,1,32,3149
414430,10,4,0,4,1,35,4026
414430,11,4,0,4,1,35,4238
414430,12,4,0,4,1,36,4437
414430,13,4,0,4,1,36,4606
414430,14,4,0,4,1,37,4742
414430,15,4,0,4,1,37,4977
414430,16,4,0,4,1,38,5105
414621,2,4,0,4,1,31,823
414621,3,4,6,4,1,31,823
414621,4,4,1,4,1,32,1150
414621,5,4,2,4,1,32,1188
414621,6,4,1,4,1,32,1375
414621,7,4,0,4,1,33,1691
414621,8,4,1,4,1,34,1883
414621,11,3,0,4,1,35,2382
414621,12,3,1,4,1,35,2444
414621,13,3,1,4,1,36,2703
414621,14,3,0,4,1,37,2941
414621,15,3,0,4,1,37,3017
414621,16,3,0,4,1,37,3202
414621,17,3,0,4,1,37,3202
414644,1,0,0,4,1,50,2824
414644,2,0,0,4,1,50,2824
414644,3,0,0,4,1,50,2824
414644,4,0,0,4,1,51,3180
414644,5,0,0,4,1,51,3254
414644,6,0,0,4,1,51,3254
414644,7,0,0,4,1,52,3616
414644,9,3,0,4,1,53,3979
414644,10,3,0,4,1,54,4273
414644,11,3,0,4,1,54,4346
414645,2,5,0,4,1,38,2876
414645,3,5,0,4,1,39,2989
414645,4,5,0,4,1,39,3063
414645,5,5,0,4,1,39,3063
414645,6,5,0,4,1,40,3552
414645,7,5,0,4,1,40,3612
414645,8,5,0,4,1,41,3794
414645,9,5,0,4,1,41,3794
414645,11,6,0,4,1,42,4346
414645,12,6,0,4,1,43,4638
414645,13,6,0,4,1,43,4710
414645,14,6,0,4,1,44,4996
414645,15,6,0,4,1,44,5113
414645,16,6,0,4,1,45,5385
414648,1,5,0,4,1,33,2828
414648,2,5,0,4,1,33,2828
414648,3,5,0,4,1,33,2937
414650,1,1,0,1,1,39,2824
414650,2,1,0,1,1,39,2824
414650,3,1,1,1,1,40,3051
414650,4,1,0,1,1,40,3088
414650,5,1,0,1,1,40,3088
414650,7,0,1,1,1,42,3758
414650,8,0,1,1,1,42,3794
414650,9,0,0,1,1,43,4126
414650,10,0,1,1,1,43,4126
414650,11,0,0,1,1,43,4346
414650,12,0,0,1,1,43,4346
414650,13,0,2,1,1,44,4741
414650,15,1,0,1,1,45,5079
414650,16,1,0,1,1,46,5303
414650,17,1,0,1,1,46,5533
414651,2,0,0,1,0,43,2871
414651,3,0,0,1,0,43,2982
414651,4,0,0,1,0,43,3117
414651,5,0,0,1,0,44,3315
414651,12,7,1,1,0,47,4575
414651,13,7,2,1,0,48,4710
414652,1,2,0,4,1,39,2824
414652,2,2,0,4,1,39,2824
414652,3,2,1,4,1,39,2824
414652,4,2,0,4,1,40,3063
414652,5,2,0,4,1,41,3273
414652,7,4,0,4,1,42,3756
414652,8,4,0,4,1,42,3804
414652,9,4,0,4,1,43,4062
414652,10,4,0,4,1,43,4301
414652,11,4,0,4,1,44,4384
414652,12,4,0,4,1,44,4660
414652,13,4,0,4,1,44,4710
414652,14,4,0,4,1,45,4892
414652,15,4,0,4,1,45,5046
414652,16,4,0,4,1,46,5255
414652,17,4,0,4,1,46,5401
414657,9,5,0,4,1,37,4125
414657,10,5,0,4,1,37,4125
414660,1,5,0,4,1,42,2853
414660,2,5,0,4,1,42,2853
414660,3,5,0,4,1,42,2979
414660,5,3,0,4,1,43,3247
414660,6,3,0,4,1,43,3247
414660,7,3,0,4,1,43,3247
414660,8,3,0,4,1,45,3794
414660,9,3,0,4,1,45,3794
414660,10,3,0,4,1,45,3794
414660,12,0,0,4,1,47,4639
414660,13,0,0,4,1,47,4722
414660,14,0,0,4,1,48,4996
414660,16,3,0,4,1,49,5378
414660,17,3,0,4,1,49,5520
414665,1,1,0,4,1,40,2824
414665,2,1,1,4,1,40,2824
414665,3,1,0,4,1,41,3012
414665,4,1,0,4,1,41,3063
414665,5,1,0,4,1,41,3063
414665,7,6,0,4,1,42,3612
414665,11,6,0,4,1,44,4346
414665,13,5,0,4,1,45,4710
414665,15,6,1,4,1,47,5154
414668,1,4,0,1,1,42,2824
414668,2,4,0,1,1,42,2824
414668,3,4,3,1,1,42,2824
414668,4,4,0,1,1,42,3063
414668,5,4,2,1,1,43,3394
414668,6,4,3,1,1,43,3414
414670,2,3,0,4,1,35,2876
414670,3,3,0,4,1,35,3033
414670,4,3,1,4,1,36,3224
414670,6,1,0,4,1,36,3562
414670,7,1,2,4,1,37,3768
414670,8,1,0,4,1,37,3811
414670,9,1,1,4,1,38,4126
414670,10,1,0,4,1,38,4288
414670,12,7,0,4,1,39,4575
414699,7,5,0,4,1,40,3690
414699,8,5,0,4,1,40,3794
414699,9,5,0,4,1,41,4123
414699,10,5,0,4,1,41,4134
414699,11,5,1,4,1,42,4427
414706,1,5,0,4,1,37,2824
414706,2,5,0,4,1,37,2824
414706,3,5,0,4,1,37,2824
414706,4,5,0,4,1,38,3183
414706,5,5,2,4,1,38,3183
414706,6,5,1,4,1,38,3183
414706,7,5,1,4,1,40,3687
414706,8,5,2,4,1,40,3794
414706,9,5,0,4,1,41,3972
414706,10,5,0,4,1,41,4293
414706,11,5,0,4,1,42,4346
414706,12,5,1,4,1,42,4532
414706,13,5,0,4,1,43,4710
414706,14,5,0,4,1,43,4892
414706,15,5,0,4,1,43,4892
414706,16,5,0,4,1,44,5255
414707,2,0,0,1,1,40,2876
414707,3,0,2,1,1,40,2876
414707,4,0,0,1,1,41,3063
414707,5,0,0,1,1,41,3063
414707,6,0,1,1,1,41,3063
414707,7,0,1,1,1,41,3063
414707,8,0,0,1,1,43,3794
414707,9,0,0,1,1,44,4069
414707,10,0,1,1,1,44,4311
414707,11,0,1,1,1,44,4346
414707,12,0,1,1,1,45,4646
414707,13,0,5,1,1,45,4710
414711,2,2,0,1,1,43,1936
414711,3,2,0,1,1,43,1936
414711,4,2,0,1,1,43,2123
414711,5,2,0,1,1,44,2408
414711,7,6,0,1,1,45,2807
414711,12,6,1,1,1,47,3635
414711,13,6,2,1,1,48,3770
414711,14,6,0,1,1,48,3952
414711,15,6,0,1,1,49,4118
414711,16,6,0,1,1,49,4315
414711,17,6,0,1,1,50,4491
414718,2,5,0,4,1,40,2876
414718,3,5,0,4,1,40,2961
414718,4,5,0,4,1,41,3063
414718,5,5,0,4,1,41,3359
414718,6,5,0,4,1,42,3534
414718,7,5,0,4,1,42,3534
414718,8,5,0,4,1,43,3794
414718,9,5,0,4,1,43,4101
414718,12,0,0,4,1,45,4564
414718,13,0,0,4,1,45,4710
414718,14,0,0,4,1,46,4965
414718,15,0,0,4,1,46,5189
414718,16,0,0,4,1,47,5280
414722,1,4,0,4,1,39,2824
414722,2,4,0,4,1,39,2824
414722,3,4,0,4,1,39,2824
414722,4,4,1,4,1,39,3063
414722,5,4,6,4,1,39,3063
414722,6,4,1,4,1,41,3586
414722,7,4,0,4,1,41,3586
414722,8,4,2,4,1,42,3902
414722,9,4,3,4,1,42,3972
414722,10,4,1,4,1,42,3972
414730,15,1,0,4,1,42,5075
414730,16,1,0,4,1,42,5255
414730,17,1,0,4,1,42,5255
414731,7,4,5,1,1,37,3764
414731,8,4,2,1,1,38,3794
414731,9,4,3,1,1,38,3973
414731,10,4,5,1,1,38,3973
414731,11,4,5,1,1,39,4346
414731,12,4,2,1,1,40,4527
414731,14,2,1,1,1,41,4960
414731,15,2,0,1,1,41,4960
414731,16,2,3,1,1,42,5255
414731,17,2,1,1,1,42,5255
414735,2,0,0,4,1,38,2876
414735,3,0,0,4,1,39,3007
414735,4,0,1,4,1,39,3063
414735,5,0,0,4,1,40,3387
414735,7,1,3,4,1,40,3616
414735,8,1,1,4,1,41,3794
414735,9,1,0,4,1,41,3794
414735,10,1,1,4,1,42,4310
414735,12,7,0,4,1,43,4637
414735,13,7,0,4,1,43,4710
414735,15,6,0,4,1,44,5078
414735,16,6,2,4,1,45,5365
414735,17,6,0,4,1,45,5365
414746,1,3,0,4,1,47,2824
414746,2,3,0,4,1,47,2824
414746,3,3,0,4,1,47,2879
414746,4,3,0,4,1,48,3063
414746,5,3,0,4,1,49,3397
414746,6,3,0,4,1,49,3397
414746,7,3,0,4,1,49,3617
414746,8,3,0,4,1,50,3794
414746,9,3,0,4,1,50,3794
414746,11,6,0,4,1,51,4356
414746,12,6,1,4,1,52,4526
414746,13,6,0,4,1,53,4836
418300,7,5,0,4,1,25,791
418300,8,5,0,4,1,26,1101
418300,9,5,1,4,1,26,1161
418300,13,6,2,4,1,28,1941
418300,16,3,0,4,1,30,2542
418761,2,1,2,1,1,26,1194
418761,3,1,0,1,1,26,1219
418761,4,1,0,1,1,26,1435
418761,5,1,0,1,1,26,1435
418761,6,1,0,1,1,26,1435
418761,7,1,0,1,1,28,1934
418761,8,1,0,1,1,28,2112
418761,9,1,2,1,1,28,2112
418761,10,1,0,1,1,29,2602
418761,12,7,0,1,1,30,2893
418761,15,0,0,1,1,32,3396
418761,16,0,0,1,1,32,3573
418761,17,0,0,1,1,32,3573
419952,2,1,0,4,1,31,2726
419952,3,1,0,4,1,31,2739
419952,4,1,1,4,1,31,2913
419952,5,1,0,4,1,32,3140
419952,6,1,0,4,1,32,3140
419952,7,1,0,4,1,33,3611
419952,8,1,1,4,1,34,3793
419952,9,1,1,4,1,34,3793
419952,10,1,0,4,1,34,3793
419952,11,1,1,4,1,35,4196
419952,12,1,1,4,1,35,4451
419952,13,1,0,4,1,36,4560
419952,15,6,0,4,1,37,4925
419952,16,6,0,4,1,37,5105
419952,17,6,0,4,1,37,5105
419957,7,2,0,4,1,36,3549
419957,9,2,0,4,1,37,3947
419957,10,2,0,4,1,37,3947
419957,11,2,0,4,1,38,4256
419957,12,2,0,4,1,38,4256
419957,13,2,0,4,1,39,4615
419957,14,2,0,4,1,39,4742
419957,15,2,0,4,1,40,4986
419957,16,2,0,4,1,40,5105
419972,2,1,0,1,1,44,2727
419972,3,1,2,1,1,44,2727
419972,4,1,4,1,1,44,2990
419972,5,1,1,1,1,45,3091
419972,6,1,8,1,1,45,3091
419972,7,1,3,1,1,45,3091
419972,8,1,1,1,1,46,3644
419972,9,1,0,1,1,46,3644
419972,10,1,0,1,1,46,3644
419972,11,1,1,1,1,48,4196
419972,12,1,2,1,1,48,4357
419972,13,1,1,1,1,49,4560
419972,14,1,1,1,1,49,4742
419972,15,1,0,1,1,49,4742
419972,16,1,0,1,1,50,5105
419973,2,2,0,1,1,28,2726
419973,3,2,0,1,1,28,2726
419973,5,1,0,1,1,29,3157
419973,6,1,0,1,1,29,3157
419973,7,1,0,1,1,30,3559
419973,8,1,0,1,1,30,3644
419973,9,1,0,1,1,31,3957
419981,2,1,0,4,1,32,2726
419981,3,1,0,4,1,32,2855
419981,4,1,0,4,1,33,3019
419981,5,1,0,4,1,33,3019
419981,6,1,0,4,1,33,3019
419981,7,1,0,4,1,34,3619
419983,15,7,1,4,1,43,4925
419983,16,7,1,4,1,44,5105
419983,17,7,0,4,1,44,5302
419989,9,0,0,4,1,31,3842
419989,10,0,2,4,1,32,4121
419989,11,0,2,4,1,33,4216
419989,12,0,0,4,1,33,4414
419989,13,0,0,4,1,33,4560
419989,14,0,0,4,1,34,4742
419989,15,0,1,4,1,34,4742
419989,16,0,0,4,1,35,5105
419994,1,5,0,4,1,31,2674
419994,2,5,0,4,1,31,2674
419994,3,5,2,4,1,31,2674
419994,4,5,1,4,1,32,2913
419994,5,5,0,4,1,32,2913
419994,6,5,0,4,1,33,3286
419994,7,5,1,4,1,33,3286
419994,8,5,3,4,1,34,3644
419994,9,5,0,4,1,34,3644
419994,10,5,0,4,1,34,3644
419994,11,5,0,4,1,36,4196
419994,12,5,0,4,1,36,4414
419994,13,5,0,4,1,37,4560
419994,14,5,0,4,1,37,4742
419994,15,5,0,4,1,37,4742
419994,16,5,0,4,1,38,5105
419997,2,1,0,4,1,33,2726
419997,3,1,2,4,1,34,2883
419997,4,1,3,4,1,34,2913
419997,5,1,0,4,1,34,2913
419997,6,1,0,4,1,34,2913
419997,7,1,0,4,1,36,3612
419997,9,4,2,4,1,36,3870
419997,10,4,1,4,1,36,3870
419997,11,4,0,4,1,38,4334
419997,12,4,1,4,1,38,4414
419997,13,4,0,4,1,38,4560
419997,14,4,0,4,1,39,4742
419997,15,4,0,4,1,40,5058
419997,16,4,0,4,1,40,5105
419997,17,4,4,4,1,40,5284
420005,9,4,0,1,1,45,3977
420005,12,7,0,1,1,47,4426
420005,13,7,0,1,1,47,4560
420005,14,7,0,1,1,47,4742
