"","grpvar","term","grp","condval","condsd"
"412","police_id","(Intercept)","224805",0.429130297538007,0.297794386146471
"413","police_id","(Intercept)","224806",0.0158114619537706,0.241635012714828
"414","police_id","(Intercept)","224810",-0.130295389531678,0.314562173338915
"415","police_id","(Intercept)","224811",-0.218543955935729,0.214139735449099
"416","police_id","(Intercept)","224814",-0.0244417486545216,0.334523951544286
"417","police_id","(Intercept)","224815",-0.122472790498293,0.226645987935752
"418","police_id","(Intercept)","224817",-0.2300389800332,0.314562173338915
"419","police_id","(Intercept)","224823",-0.187843235359121,0.23378088180157
"420","police_id","(Intercept)","224824",-0.114667928004511,0.208615981723647
"421","police_id","(Intercept)","224827",-0.0135224101058821,0.270998037554074
"422","police_id","(Intercept)","224831",-0.0784260029092554,0.270998037554074
"423","police_id","(Intercept)","224833",-0.245370099139318,0.208615981723647
"424","police_id","(Intercept)","224834",-0.088224765077592,0.203498755197018
"425","police_id","(Intercept)","224839",-0.352727283454999,0.250337952989623
"426","police_id","(Intercept)","224843",-0.00479702276684317,0.334523951544286
"427","police_id","(Intercept)","224844",0.225110008069747,0.283450634536651
"428","police_id","(Intercept)","224846",-0.0866724952631162,0.226645987935752
"429","police_id","(Intercept)","224851",0.253591014941403,0.214139735449099
"430","police_id","(Intercept)","224862",0.28715815230626,0.198740518937476
"431","police_id","(Intercept)","224866",0.00474292200086255,0.334523951544286
"432","police_id","(Intercept)","224874",0.345528255471391,0.334523951544286
"433","police_id","(Intercept)","224875",-0.048763834701069,0.358842240538798
"434","police_id","(Intercept)","224877",-0.01683272206708,0.297794386146471
"435","police_id","(Intercept)","224879",0.0116815098505193,0.358842240538798
"436","police_id","(Intercept)","224887",-0.040121685062398,0.283450634536651
"437","police_id","(Intercept)","224895",-0.0652344634887594,0.250337952989623
"438","police_id","(Intercept)","224900",0.0772991369201677,0.334523951544286
"439","police_id","(Intercept)","224901",-0.0148361467305074,0.334523951544286
"440","police_id","(Intercept)","224903",-0.115536075294488,0.283450634536651
"441","police_id","(Intercept)","224904",-0.1664755935061,0.203498755197018
"442","police_id","(Intercept)","224905",-0.161850530376825,0.314562173338915
"443","police_id","(Intercept)","224906",-0.439213880425684,0.214139735449099
"444","police_id","(Intercept)","224907",-0.000167305310167085,0.26005450144911
"445","police_id","(Intercept)","224908",-0.179398275959194,0.297794386146471
"446","police_id","(Intercept)","224945",-0.2151342460268,0.297794386146471
"447","police_id","(Intercept)","224946",0.162778174869093,0.203498755197018
"448","police_id","(Intercept)","224949",-0.0350384463406203,0.208615981723647
"449","police_id","(Intercept)","224953",0.271712481304797,0.297794386146471
"450","police_id","(Intercept)","224954",-0.322878033482713,0.214139735449099
"451","police_id","(Intercept)","224955",0.0521158437212341,0.203498755197018
"452","police_id","(Intercept)","224960",-0.153079630352289,0.208615981723647
"453","police_id","(Intercept)","224961",-0.1267160243863,0.270998037554074
"454","police_id","(Intercept)","224962",-0.0162517523829623,0.241635012714828
"455","police_id","(Intercept)","224966",-0.238949610296895,0.220126860079304
"456","police_id","(Intercept)","224967",-0.280593468558558,0.220126860079304
"457","police_id","(Intercept)","224969",-0.0353680635746317,0.358842240538798
"458","police_id","(Intercept)","224972",-0.0613588920411753,0.334523951544286
"459","police_id","(Intercept)","224975",-0.095416075418412,0.203498755197018
"460","police_id","(Intercept)","224986",-0.23704235386686,0.283450634536651
"461","police_id","(Intercept)","225147",-0.0354334832614167,0.389373695825199
"462","police_id","(Intercept)","225148",-0.194570229895182,0.250337952989623
"463","police_id","(Intercept)","225153",1.11997985516317,0.270998037554074
"464","police_id","(Intercept)","225160",-0.101612081172066,0.23378088180157
"465","police_id","(Intercept)","225161",0.141591478510213,0.270998037554074
"466","police_id","(Intercept)","225162",0.260292932714791,0.270998037554074
"467","police_id","(Intercept)","225164",-0.0439253981512774,0.203498755197018
"468","police_id","(Intercept)","225165",-0.29006153627244,0.220126860079304
"469","police_id","(Intercept)","225166",0.0668825945542933,0.389373695825199
"470","police_id","(Intercept)","225167",-0.226848701712556,0.270998037554074
"471","police_id","(Intercept)","225168",-0.00055701021975222,0.270998037554074
"472","police_id","(Intercept)","225170",-0.0399097268374356,0.334523951544286
"473","police_id","(Intercept)","225172",-0.0232258434427297,0.23378088180157
"474","police_id","(Intercept)","225173",0.296382415507119,0.283450634536651
"475","police_id","(Intercept)","225179",-0.0831905227460922,0.297794386146471
"476","police_id","(Intercept)","225184",-0.234065851678372,0.214139735449099
"477","police_id","(Intercept)","225187",0.0501929077267124,0.314562173338915
"478","police_id","(Intercept)","225205",-0.00861797473451063,0.358842240538798
"479","police_id","(Intercept)","225212",0.292883863601339,0.214139735449099
"480","police_id","(Intercept)","225217",-0.148614484418931,0.208615981723647
"481","police_id","(Intercept)","225218",-0.184303604133371,0.226645987935752
"482","police_id","(Intercept)","225741",0.453455661331326,0.314562173338915
"483","police_id","(Intercept)","225745",-0.239013370190013,0.214139735449099
"484","police_id","(Intercept)","225748",0.0192506847741735,0.250337952989623
"485","police_id","(Intercept)","225750",-0.0587541975629432,0.358842240538798
"486","police_id","(Intercept)","225764",-0.245220549467046,0.203498755197018
"487","police_id","(Intercept)","225768",-0.116120267309573,0.203498755197018
"488","police_id","(Intercept)","225773",0.395292235933433,0.214139735449099
"489","police_id","(Intercept)","225777",-0.0527448516724352,0.208615981723647
"490","police_id","(Intercept)","225778",-0.204776961316701,0.203498755197018
"491","police_id","(Intercept)","225789",-0.335591157907442,0.198740518937476
"492","police_id","(Intercept)","225795",-0.235130239021631,0.220126860079304
"493","police_id","(Intercept)","225797",-0.0528551836461758,0.241635012714828
"494","police_id","(Intercept)","225803",-0.215849027655757,0.283450634536651
"495","police_id","(Intercept)","225805",1.36507315397038,0.203498755197018
"496","police_id","(Intercept)","225808",-0.0158877549729651,0.214139735449099
"497","police_id","(Intercept)","225809",0.197521103888065,0.226645987935752
"498","police_id","(Intercept)","225810",-0.33596381893566,0.208615981723647
"499","police_id","(Intercept)","225811",0.713492198268349,0.334523951544286
"500","police_id","(Intercept)","225813",-0.101609169881659,0.358842240538798
"501","police_id","(Intercept)","225819",-0.224688382618137,0.198740518937476
"502","police_id","(Intercept)","225824",0.23206951894582,0.26005450144911
"503","police_id","(Intercept)","225827",-0.208154572240112,0.198740518937476
"504","police_id","(Intercept)","225828",0.144398838719396,0.358842240538798
"505","police_id","(Intercept)","225840",-0.0227742142568522,0.241635012714828
"506","police_id","(Intercept)","225845",0.518942832366593,0.226645987935752
"507","police_id","(Intercept)","225846",-0.325250672037035,0.250337952989623
"508","police_id","(Intercept)","225850",0.605749137550119,0.314562173338915
"509","police_id","(Intercept)","225853",0.0706132768073719,0.358842240538798
"510","police_id","(Intercept)","225857",-0.0366485056870284,0.389373695825199
"511","police_id","(Intercept)","225862",0.0972266064684033,0.203498755197018
"512","police_id","(Intercept)","225870",0.388791089591452,0.270998037554074
"513","police_id","(Intercept)","225872",-0.177396454013366,0.283450634536651
"514","police_id","(Intercept)","225874",0.191338513552961,0.334523951544286
"515","police_id","(Intercept)","225878",0.235418125044752,0.23378088180157
"516","police_id","(Intercept)","225881",0.152779874778472,0.226645987935752
"517","police_id","(Intercept)","225885",0.937602733032498,0.283450634536651
"518","police_id","(Intercept)","225886",-0.0786284798582533,0.208615981723647
"519","police_id","(Intercept)","225892",0.0638304757801483,0.389373695825199
"520","police_id","(Intercept)","225896",0.431815520825891,0.220126860079304
"521","police_id","(Intercept)","225899",0.0520449366137704,0.358842240538798
"522","police_id","(Intercept)","225900",0.00738568999454857,0.314562173338915
"523","police_id","(Intercept)","225901",-0.0566909771560882,0.270998037554074
"524","police_id","(Intercept)","225904",-0.326315465750525,0.220126860079304
"525","police_id","(Intercept)","225909",0.0156997906966457,0.314562173338915
"526","police_id","(Intercept)","225930",0.244225851478891,0.314562173338915
"527","police_id","(Intercept)","225934",0.185311901104376,0.270998037554074
"528","police_id","(Intercept)","225937",0.347703343630517,0.358842240538798
"529","police_id","(Intercept)","225948",-0.261215367911376,0.208615981723647
"530","police_id","(Intercept)","225950",-0.0781655130014468,0.214139735449099
"531","police_id","(Intercept)","225951",0.315953384513389,0.241635012714828
"532","police_id","(Intercept)","225962",0.564711875221213,0.208615981723647
"533","police_id","(Intercept)","225963",-0.228242474921861,0.241635012714828
"534","police_id","(Intercept)","225968",-0.153798019188864,0.198740518937476
"535","police_id","(Intercept)","225969",-0.00125752984035631,0.208615981723647
"536","police_id","(Intercept)","225970",-0.277978865824891,0.203498755197018
"537","police_id","(Intercept)","225978",-0.195915389519895,0.214139735449099
"538","police_id","(Intercept)","225981",-0.0568224021075099,0.270998037554074
"539","police_id","(Intercept)","225990",0.42860364327411,0.214139735449099
"540","police_id","(Intercept)","225993",-0.131887795367289,0.208615981723647
"541","police_id","(Intercept)","225994",-0.351062534670011,0.241635012714828
"542","police_id","(Intercept)","225995",0.0669963758875405,0.334523951544286
"543","police_id","(Intercept)","225996",-0.136524374857507,0.314562173338915
"544","police_id","(Intercept)","226002",0.0838919504221603,0.297794386146471
"545","police_id","(Intercept)","226011",-0.148204906053136,0.203498755197018
"546","police_id","(Intercept)","226016",-0.0524763940787512,0.203498755197018
"547","police_id","(Intercept)","226020",-0.0913046371923242,0.198740518937476
"548","police_id","(Intercept)","226022",0.342169038121383,0.270998037554074
"549","police_id","(Intercept)","226023",-0.00689985652720945,0.297794386146471
"550","police_id","(Intercept)","226027",-0.16030210256036,0.250337952989623
"551","police_id","(Intercept)","226047",-0.28288298338066,0.220126860079304
"552","police_id","(Intercept)","226053",0.100183130098944,0.334523951544286
"553","police_id","(Intercept)","226054",-0.159304389573901,0.314562173338915
"554","police_id","(Intercept)","226056",-0.0127729419923667,0.389373695825199
"555","police_id","(Intercept)","226057",0.785829806665036,0.208615981723647
"556","police_id","(Intercept)","226060",-0.107830269257612,0.270998037554074
"557","police_id","(Intercept)","226065",0.291916616166213,0.334523951544286
"558","police_id","(Intercept)","226066",0.174442438618993,0.297794386146471
"559","police_id","(Intercept)","226069",-0.268559796242898,0.220126860079304
"560","police_id","(Intercept)","226070",-0.114799905790301,0.26005450144911
"561","police_id","(Intercept)","226075",-0.36211193131752,0.208615981723647
"562","police_id","(Intercept)","226078",-0.432219769995274,0.23378088180157
"563","police_id","(Intercept)","226081",-0.113494154780618,0.334523951544286
"564","police_id","(Intercept)","226086",-0.312072813680507,0.314562173338915
"565","police_id","(Intercept)","226088",-0.120965814345912,0.358842240538798
"566","police_id","(Intercept)","226092",0.164786556157156,0.198740518937476
"567","police_id","(Intercept)","226093",-0.156361978407347,0.358842240538798
"568","police_id","(Intercept)","226098",0.150565401265632,0.208615981723647
"569","police_id","(Intercept)","226099",-0.164345410560483,0.220126860079304
"570","police_id","(Intercept)","226108",0.415546799171687,0.250337952989623
"571","police_id","(Intercept)","226117",0.261238803996155,0.208615981723647
"572","police_id","(Intercept)","226134",0.326704968765196,0.208615981723647
"573","police_id","(Intercept)","226135",-0.21033818735986,0.283450634536651
"574","police_id","(Intercept)","226136",0.0753876571848705,0.297794386146471
"575","police_id","(Intercept)","226142",0.104063373696869,0.334523951544286
"576","police_id","(Intercept)","226143",-0.202321431456371,0.334523951544286
"577","police_id","(Intercept)","226144",0.0452299255296061,0.358842240538798
"578","police_id","(Intercept)","226147",-0.284842199090123,0.250337952989623
"579","police_id","(Intercept)","226149",-0.0747276735141388,0.297794386146471
"580","police_id","(Intercept)","226150",-0.241155029466978,0.208615981723647
"581","police_id","(Intercept)","226156",-0.242467620710355,0.220126860079304
"582","police_id","(Intercept)","226161",0.107026508204801,0.270998037554074
"583","police_id","(Intercept)","226163",-0.382500715994198,0.214139735449099
"584","police_id","(Intercept)","226164",-0.015485128102471,0.203498755197018
"585","police_id","(Intercept)","226165",0.0502839557933941,0.250337952989623
"586","police_id","(Intercept)","226167",0.0268878762068841,0.334523951544286
"587","police_id","(Intercept)","226168",-0.130889478366379,0.226645987935752
"588","police_id","(Intercept)","226169",-0.274157797087042,0.214139735449099
"589","police_id","(Intercept)","226171",-0.297826922332108,0.214139735449099
"590","police_id","(Intercept)","226175",-0.234937045083216,0.214139735449099
"591","police_id","(Intercept)","226178",-0.03933354359709,0.314562173338915
"592","police_id","(Intercept)","226184",-0.226687855763358,0.214139735449099
"593","police_id","(Intercept)","226185",-0.158965463075649,0.270998037554074
"594","police_id","(Intercept)","226187",-0.309880567387248,0.214139735449099
"595","police_id","(Intercept)","226194",-0.186366970983506,0.198740518937476
"596","police_id","(Intercept)","226195",-0.268790989789581,0.270998037554074
"597","police_id","(Intercept)","226204",-0.237578054084892,0.208615981723647
"598","police_id","(Intercept)","226205",-0.278515292685663,0.283450634536651
"599","police_id","(Intercept)","226207",0.761302916589162,0.203498755197018
"600","police_id","(Intercept)","226208",-0.271435768774235,0.283450634536651
"601","police_id","(Intercept)","226214",-0.155015890474376,0.26005450144911
"602","police_id","(Intercept)","226219",0.0773387829362336,0.314562173338915
"603","police_id","(Intercept)","226220",-0.290247011120839,0.241635012714828
"604","police_id","(Intercept)","226226",-0.0531443782744936,0.220126860079304
"605","police_id","(Intercept)","226264",-0.221414677946209,0.214139735449099
"606","police_id","(Intercept)","226266",-0.317182623849228,0.226645987935752
"607","police_id","(Intercept)","226268",-0.349068267996711,0.203498755197018
"608","police_id","(Intercept)","226275",-0.116292435639773,0.297794386146471
"609","police_id","(Intercept)","226276",0.108221346105915,0.334523951544286
"610","police_id","(Intercept)","226306",0.0404525276713059,0.208615981723647
"611","police_id","(Intercept)","226308",0.203295737228051,0.220126860079304
"612","police_id","(Intercept)","226310",-0.0271566002659667,0.334523951544286
"613","police_id","(Intercept)","226312",-0.25580858695155,0.203498755197018
"614","police_id","(Intercept)","226316",-0.149711759801225,0.23378088180157
"615","police_id","(Intercept)","226370",0.626180667983383,0.297794386146471
"616","police_id","(Intercept)","226405",-0.0561445057997969,0.214139735449099
"617","police_id","(Intercept)","226424",-0.348302430311254,0.203498755197018
"618","police_id","(Intercept)","226454",0.510976856606137,0.297794386146471
"619","police_id","(Intercept)","226456",-0.123051412528437,0.241635012714828
"620","police_id","(Intercept)","226457",-0.147082300068429,0.214139735449099
"621","police_id","(Intercept)","226458",-0.358191400851145,0.241635012714828
"622","police_id","(Intercept)","226462",-0.0694012695981422,0.198740518937476
"623","police_id","(Intercept)","226464",-0.0890019246744914,0.297794386146471
"624","police_id","(Intercept)","226471",0.0520119285579378,0.23378088180157
"625","police_id","(Intercept)","226476",0.0542143256736402,0.389373695825199
"626","police_id","(Intercept)","226477",-0.187209624470062,0.208615981723647
"627","police_id","(Intercept)","226481",-0.0894916270860421,0.226645987935752
"628","police_id","(Intercept)","226482",1.24341178563573,0.220126860079304
"629","police_id","(Intercept)","226484",-0.105206843037118,0.389373695825199
"630","police_id","(Intercept)","226485",-0.022380085686413,0.208615981723647
"631","police_id","(Intercept)","226486",-0.10714187891337,0.26005450144911
"632","police_id","(Intercept)","226496",-0.0371824696299488,0.358842240538798
"633","police_id","(Intercept)","226501",0.0190148515038054,0.226645987935752
"634","police_id","(Intercept)","226502",0.440084824004011,0.270998037554074
"635","police_id","(Intercept)","226506",-0.184805496132113,0.203498755197018
"636","police_id","(Intercept)","226509",0.260522156159793,0.250337952989623
"637","police_id","(Intercept)","226512",-0.212733914290322,0.203498755197018
"638","police_id","(Intercept)","226514",-0.0513563127084058,0.358842240538798
"639","police_id","(Intercept)","226516",0.0996522432820682,0.250337952989623
"640","police_id","(Intercept)","226517",-0.131932641573131,0.283450634536651
"641","police_id","(Intercept)","226519",-0.0742813511812691,0.208615981723647
"642","police_id","(Intercept)","226521",0.260595946415535,0.297794386146471
"643","police_id","(Intercept)","226522",0.183716069185408,0.334523951544286
"644","police_id","(Intercept)","226524",-0.18678657292653,0.208615981723647
"645","police_id","(Intercept)","226530",0.100383770186646,0.358842240538798
"646","police_id","(Intercept)","226532",0.135238334835747,0.23378088180157
"647","police_id","(Intercept)","226538",0.00622003485316766,0.214139735449099
"648","police_id","(Intercept)","226539",-0.189313120197845,0.283450634536651
"649","police_id","(Intercept)","226540",0.117999979070508,0.334523951544286
"650","police_id","(Intercept)","226542",-0.15133941504166,0.214139735449099
"651","police_id","(Intercept)","226547",0.545767067974183,0.241635012714828
"652","police_id","(Intercept)","226548",-0.094007404557621,0.358842240538798
"653","police_id","(Intercept)","226549",-0.160972228587718,0.314562173338915
"654","police_id","(Intercept)","226551",-0.117293638746368,0.226645987935752
"655","police_id","(Intercept)","226552",0.0206429791653164,0.198740518937476
"656","police_id","(Intercept)","226560",-0.280421513383234,0.214139735449099
"657","police_id","(Intercept)","226562",-0.148848778228872,0.226645987935752
"658","police_id","(Intercept)","226563",-0.289943190681846,0.314562173338915
"659","police_id","(Intercept)","226569",-0.0891821408075103,0.214139735449099
"660","police_id","(Intercept)","226571",0.675126725735273,0.334523951544286
"661","police_id","(Intercept)","226572",0.766485859311573,0.297794386146471
"662","police_id","(Intercept)","226575",-0.047844817316797,0.220126860079304
"663","police_id","(Intercept)","226576",0.442055848501166,0.208615981723647
"664","police_id","(Intercept)","226577",-0.178889784696368,0.208615981723647
"665","police_id","(Intercept)","226578",0.00423790741522891,0.334523951544286
"666","police_id","(Intercept)","226579",-0.129645889051369,0.297794386146471
"667","police_id","(Intercept)","226580",0.0768248546476273,0.358842240538798
"668","police_id","(Intercept)","226581",-0.0207572224796209,0.270998037554074
"669","police_id","(Intercept)","226582",-0.119041317817968,0.334523951544286
"670","police_id","(Intercept)","226584",0.117927042078216,0.270998037554074
"671","police_id","(Intercept)","226588",-0.256029717798145,0.270998037554074
"672","police_id","(Intercept)","226590",-0.0368413322522725,0.334523951544286
"673","police_id","(Intercept)","226600",-0.137118930797541,0.208615981723647
"674","police_id","(Intercept)","226601",0.051053974813882,0.270998037554074
"675","police_id","(Intercept)","226605",0.0745278894372349,0.208615981723647
"676","police_id","(Intercept)","226606",0.0657829001762514,0.358842240538798
"677","police_id","(Intercept)","226607",-0.128320109499511,0.270998037554074
"678","police_id","(Intercept)","226608",-0.0347213438636436,0.297794386146471
"679","police_id","(Intercept)","226613",0.135303751480222,0.334523951544286
"680","police_id","(Intercept)","226615",-0.257469310598425,0.198740518937476
"681","police_id","(Intercept)","226618",0.700113368225296,0.314562173338915
"682","police_id","(Intercept)","226622",-0.200772588695094,0.208615981723647
"683","police_id","(Intercept)","226624",-0.0708966111047848,0.241635012714828
"684","police_id","(Intercept)","226626",-0.158310673050283,0.203498755197018
"685","police_id","(Intercept)","226629",-0.155860076534137,0.23378088180157
"686","police_id","(Intercept)","226631",-0.185661195169434,0.297794386146471
"687","police_id","(Intercept)","226637",-0.247143222690911,0.214139735449099
"688","police_id","(Intercept)","226640",-0.360305782821674,0.203498755197018
"689","police_id","(Intercept)","226641",0.219688536903722,0.283450634536651
"690","police_id","(Intercept)","226647",0.383948338050236,0.226645987935752
"691","police_id","(Intercept)","226648",-0.260554238211297,0.208615981723647
"692","police_id","(Intercept)","226650",0.231802852384538,0.283450634536651
"693","police_id","(Intercept)","226653",-0.236587955846549,0.270998037554074
"694","police_id","(Intercept)","226655",-0.263830396204268,0.203498755197018
"695","police_id","(Intercept)","226664",-0.105330296982208,0.334523951544286
"696","police_id","(Intercept)","226665",0.207204443306413,0.270998037554074
"697","police_id","(Intercept)","226669",0.257388042962365,0.214139735449099
"698","police_id","(Intercept)","226670",-0.109442919912587,0.270998037554074
"699","police_id","(Intercept)","226671",0.19729395596758,0.198740518937476
"700","police_id","(Intercept)","226672",0.498206916038218,0.334523951544286
"701","police_id","(Intercept)","226673",-0.169444998960411,0.208615981723647
"702","police_id","(Intercept)","226675",-0.0637338949999836,0.241635012714828
"703","police_id","(Intercept)","226681",-0.29613258220594,0.208615981723647
"704","police_id","(Intercept)","226684",0.414218785472716,0.23378088180157
"705","police_id","(Intercept)","226685",-0.258541546083835,0.226645987935752
"706","police_id","(Intercept)","226687",0.464569194716929,0.23378088180157
"707","police_id","(Intercept)","226694",-0.165577618349071,0.226645987935752
"708","police_id","(Intercept)","226700",-0.0532664123986372,0.283450634536651
"709","police_id","(Intercept)","226705",0.166100846382603,0.203498755197018
"710","police_id","(Intercept)","226807",-0.390904135849785,0.270998037554074
"711","police_id","(Intercept)","226809",0.0815796235984238,0.314562173338915
"712","police_id","(Intercept)","226811",-0.0132466305286207,0.203498755197018
"713","police_id","(Intercept)","226812",0.0803199609577963,0.241635012714828
"714","police_id","(Intercept)","226822",0.017051884422391,0.297794386146471
"715","police_id","(Intercept)","226827",0.117566846927397,0.297794386146471
"716","police_id","(Intercept)","226829",-0.129333983106951,0.334523951544286
"717","police_id","(Intercept)","226831",-0.268712421979126,0.214139735449099
"718","police_id","(Intercept)","226834",-0.141088362161335,0.214139735449099
"719","police_id","(Intercept)","226837",-0.0555468487132345,0.358842240538798
"720","police_id","(Intercept)","226844",-0.0813078117417355,0.208615981723647
"721","police_id","(Intercept)","226854",-0.109453542953583,0.23378088180157
"722","police_id","(Intercept)","226861",-0.0144178622639898,0.250337952989623
"723","police_id","(Intercept)","226863",-0.243751684883251,0.203498755197018
"724","police_id","(Intercept)","226867",0.065067266692302,0.297794386146471
"725","police_id","(Intercept)","226869",-0.0960719187399405,0.23378088180157
"726","police_id","(Intercept)","226870",-0.113365550706016,0.26005450144911
"727","police_id","(Intercept)","226872",-0.0119835809108695,0.297794386146471
"728","police_id","(Intercept)","226882",-0.196416405020516,0.283450634536651
"729","police_id","(Intercept)","226888",-0.29036485878443,0.203498755197018
"730","police_id","(Intercept)","226895",-0.0108275532849694,0.270998037554074
"731","police_id","(Intercept)","226915",-0.0746248908700063,0.226645987935752
"732","police_id","(Intercept)","226916",-0.23551940833498,0.241635012714828
"733","police_id","(Intercept)","226919",-0.0465351889182263,0.214139735449099
"734","police_id","(Intercept)","226922",0.245946145136822,0.314562173338915
"735","police_id","(Intercept)","226925",-0.0381217337895795,0.297794386146471
"736","police_id","(Intercept)","226926",-0.251754422740366,0.208615981723647
"737","police_id","(Intercept)","226965",-0.406844634693831,0.208615981723647
"738","police_id","(Intercept)","226973",-0.333274185411518,0.226645987935752
"739","police_id","(Intercept)","226974",-0.0731066815579156,0.226645987935752
"740","police_id","(Intercept)","226975",0.298104661492628,0.208615981723647
"741","police_id","(Intercept)","226976",-0.156775286150536,0.214139735449099
"742","police_id","(Intercept)","226982",-0.126796039594615,0.358842240538798
"743","police_id","(Intercept)","227229",-0.149044691588311,0.214139735449099
"744","police_id","(Intercept)","227440",-0.167908363658396,0.220126860079304
"745","police_id","(Intercept)","227443",0.0265252539550172,0.334523951544286
"746","police_id","(Intercept)","227511",-0.00863686567825945,0.314562173338915
"747","police_id","(Intercept)","227514",-0.131565164094722,0.214139735449099
"748","police_id","(Intercept)","227558",-0.122335259125123,0.297794386146471
"749","police_id","(Intercept)","229888",-0.178407600350735,0.358842240538798
"750","police_id","(Intercept)","235504",-0.0978660108541259,0.334523951544286
"751","police_id","(Intercept)","235761",-0.0309704922384058,0.208615981723647
"752","police_id","(Intercept)","240531",0.212781483583393,0.250337952989623
"753","police_id","(Intercept)","240943",-0.226416348248459,0.358842240538798
"754","police_id","(Intercept)","240944",-0.104688594184517,0.389373695825199
"755","police_id","(Intercept)","240945",0.0834758620868576,0.389373695825199
"756","police_id","(Intercept)","240947",-0.10322517710545,0.389373695825199
"757","police_id","(Intercept)","240949",-0.11560156553753,0.389373695825199
"758","police_id","(Intercept)","240953",-0.0730348334869849,0.358842240538798
"759","police_id","(Intercept)","240955",-0.120782906827281,0.389373695825199
"760","police_id","(Intercept)","240956",-0.0950322104293072,0.358842240538798
"761","police_id","(Intercept)","240957",-0.101507390987996,0.389373695825199
"762","police_id","(Intercept)","240958",-0.162994220629834,0.389373695825199
"763","police_id","(Intercept)","240959",-0.0983780314962008,0.389373695825199
"764","police_id","(Intercept)","240960",0.103788378463528,0.389373695825199
"765","police_id","(Intercept)","240961",-0.103389828467984,0.389373695825199
"766","police_id","(Intercept)","240964",-0.0288926031540286,0.358842240538798
"767","police_id","(Intercept)","240966",-0.16615032350702,0.358842240538798
"768","police_id","(Intercept)","240967",-0.174013914555533,0.358842240538798
"769","police_id","(Intercept)","240968",-0.0898099793730369,0.389373695825199
"770","police_id","(Intercept)","240970",0.0622730534152102,0.389373695825199
"771","police_id","(Intercept)","240971",0.0756669747916396,0.389373695825199
"772","police_id","(Intercept)","240972",-0.209078293458796,0.358842240538798
"773","police_id","(Intercept)","240976",-0.189772294074634,0.358842240538798
"774","police_id","(Intercept)","240977",-0.039111827989528,0.358842240538798
"775","police_id","(Intercept)","240978",-0.218414501163109,0.358842240538798
"776","police_id","(Intercept)","240979",-0.228333724015323,0.358842240538798
"777","police_id","(Intercept)","240981",0.418144514890445,0.389373695825199
"778","police_id","(Intercept)","240982",0.103290818391267,0.358842240538798
"779","police_id","(Intercept)","240983",-0.122031573837322,0.389373695825199
"780","police_id","(Intercept)","240984",0.377304966540983,0.389373695825199
"781","police_id","(Intercept)","240985",-0.0148715661636354,0.358842240538798
"782","police_id","(Intercept)","240986",-0.158807910909183,0.358842240538798
"783","police_id","(Intercept)","240987",0.13246184735337,0.358842240538798
"784","police_id","(Intercept)","240989",-0.0298239568717616,0.358842240538798
"785","police_id","(Intercept)","256371",-0.110908686824044,0.389373695825199
"786","police_id","(Intercept)","256376",-0.105876858242063,0.389373695825199
"787","police_id","(Intercept)","256379",0.0199782705119139,0.389373695825199
"788","police_id","(Intercept)","256380",-0.108357063330524,0.389373695825199
"789","police_id","(Intercept)","256381",-0.0971700955705351,0.389373695825199
"790","police_id","(Intercept)","256382",-0.124264390205652,0.389373695825199
"791","police_id","(Intercept)","256383",-0.0823149099016809,0.358842240538798
"792","police_id","(Intercept)","256384",0.243210672449144,0.389373695825199
"793","police_id","(Intercept)","256385",-0.128834675022097,0.389373695825199
"794","police_id","(Intercept)","256386",-0.107615439583472,0.389373695825199
"795","police_id","(Intercept)","256388",-0.115771633733994,0.389373695825199
"796","police_id","(Intercept)","256389",0.0568277228301731,0.389373695825199
"797","police_id","(Intercept)","256391",-0.112960545329444,0.389373695825199
"798","police_id","(Intercept)","256394",-0.0914941065084736,0.389373695825199
"799","police_id","(Intercept)","256411",0.0471140604412781,0.389373695825199
"800","police_id","(Intercept)","256412",-0.0857812019762806,0.389373695825199
"801","police_id","(Intercept)","256414",-0.072791138123845,0.389373695825199
"802","police_id","(Intercept)","256417",-0.11758690734353,0.358842240538798
"803","police_id","(Intercept)","256419",-0.129051443370999,0.389373695825199
"804","police_id","(Intercept)","256420",0.422562346009598,0.389373695825199
"805","police_id","(Intercept)","256421",-0.113374780692618,0.389373695825199
"806","police_id","(Intercept)","256423",-0.0978072849160771,0.389373695825199
"807","police_id","(Intercept)","256424",0.235965873771245,0.389373695825199
"808","police_id","(Intercept)","256425",-0.128834675022097,0.389373695825199
"809","police_id","(Intercept)","256426",-0.120714914979297,0.389373695825199
"810","police_id","(Intercept)","256427",0.0878519788579259,0.389373695825199
"811","police_id","(Intercept)","256439",0.273973291982038,0.389373695825199
"812","police_id","(Intercept)","256443",-0.108331018468611,0.389373695825199
"813","police_id","(Intercept)","256446",-0.128834675022097,0.389373695825199
"814","police_id","(Intercept)","256488",-0.115854985781079,0.389373695825199
"815","police_id","(Intercept)","256492",0.262718159960051,0.389373695825199
"816","police_id","(Intercept)","256493",-0.0844811481713793,0.389373695825199
"817","police_id","(Intercept)","256495",-0.102156550609371,0.389373695825199
"818","police_id","(Intercept)","256496",0.311282167124547,0.358842240538798
"819","police_id","(Intercept)","256499",0.0575356073744397,0.389373695825199
"820","police_id","(Intercept)","256501",0.0853125536035431,0.389373695825199
"821","police_id","(Intercept)","256505",0.0628740751667444,0.389373695825199
"822","police_id","(Intercept)","257427",-0.110497469172603,0.389373695825199
